2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: -1000000 , TRSY0: 0 , TRSY1: -1000000 , TRSY2: 0
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 51000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -45000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 40000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -44000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 61000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -32000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 53000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -47000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 42000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -46000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 63000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -34000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 55000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -49000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 44000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -48000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 65000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -36000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 57000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -51000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 46000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -50000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 67000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -38000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 59000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -53000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 48000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -52000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 69000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -40000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 61000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -55000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 50000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -54000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 71000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -42000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 63000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -57000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 52000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -56000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 73000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -44000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 65000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -59000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 54000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -58000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 75000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -46000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 67000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -61000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 56000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -60000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 77000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -48000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 69000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -63000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 58000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -62000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 79000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -50000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 71000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -65000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 60000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -64000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 81000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -52000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 73000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -67000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 62000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -66000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 83000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -54000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 75000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -69000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 64000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -68000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 85000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -56000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 77000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -71000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 66000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -70000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 87000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -58000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 79000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -73000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 68000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -72000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 89000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -60000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 81000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -75000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 70000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -74000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 91000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -62000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 83000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -77000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 72000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -76000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 93000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -64000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 85000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -79000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 74000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -78000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 95000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -66000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 87000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -81000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 76000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -80000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 97000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -68000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 89000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -83000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 78000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -82000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 99000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -70000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 91000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -85000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 80000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -84000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 101000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -72000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 93000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -87000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 82000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -86000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 103000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -74000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 95000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -89000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 84000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -88000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 105000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -76000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 97000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -91000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 86000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -90000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 107000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -78000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 99000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -93000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 88000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -92000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 109000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -80000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 101000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -95000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 90000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -94000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 111000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -82000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 103000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -97000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 92000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -96000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 113000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -84000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 105000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -99000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 94000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -98000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 115000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -86000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 107000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -101000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 96000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -100000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 117000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -88000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 109000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -103000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 98000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -102000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 119000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
2018-12-24 18:43:36 , CUSIP: 912810SE9 , AggregatePosition: -90000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 3000000
2018-12-24 18:43:36 , CUSIP: 9128285Q9 , AggregatePosition: 111000000 , TRSY0: 0 , TRSY1: -3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285R7 , AggregatePosition: -105000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 4000000
2018-12-24 18:43:36 , CUSIP: 9128285P1 , AggregatePosition: 100000000 , TRSY0: 0 , TRSY1: 3000000 , TRSY2: 9000000
2018-12-24 18:43:36 , CUSIP: 9128285N6 , AggregatePosition: -104000000 , TRSY0: 0 , TRSY1: 4000000 , TRSY2: 5000000
2018-12-24 18:43:36 , CUSIP: 9128285M8 , AggregatePosition: 121000000 , TRSY0: 0 , TRSY1: 5000000 , TRSY2: 8000000
